row	column	NT	Info
30	3	NT12290	
30	4	NT12561	
30	5	LT2	
30	6	NT12031	
30	7	NT12244	
30	8	NT12543	
30	9	ATC14028	
30	10	NT12032	
30	11	NT12533	
30	12	NT12554	
30	13	NT12704	
30	14	NT12033	
30	15	NT12452	
30	16	NT12562	
30	17	NT12705	
30	18	NT12034	
30	19	NT12462	
30	20	NT12033	
30	21	NT12021	
30	22	NT12035	
30	23	NT12237	
30	24	NT12576	
30	25	NT12022	
30	26	NT12036	
30	27	NT12280	
30	28	NT12545	
30	29	NT12023	
30	30	NT12037	
30	31	NT12251	
30	32	NT12546	
30	33	NT12024	
30	34	NT12038	
30	35	NT12292	
30	36	NT12586	
30	37	NT12025	
30	38	NT12039	
30	39	NT12026	
30	40	NT12544	
30	41	NT12026	
30	42	NT12040	
30	43	NT12268	
30	44	NT12564	
30	45	NT12027	
30	46	NT12533	
30	47	NT12254	
30	48	NT12575	
31	1	NT12246	
31	2	NT12545	
31	3	NT12275	
31	4	NT12553	
31	5	NT12245	
31	6	NT12544	
31	7	NT12460	
31	8	NT12593	
31	9	NT12244	
31	10	NT12543	
31	11	NT12257	
31	12	NT12018	
31	13	NT12243	
31	14	NT12542	
31	15	NT12005	
31	16	NT12017	
31	17	NT12242	
31	18	NT12541	
31	19	NT12269	
31	20	NT12016	
31	21	NT12241	
31	22	NT12540	
31	23	NT12260	
31	24	NT12579	
31	25	NT12240	
31	26	NT12539	
31	27	NT12284	
31	28	NT12582	
31	29	NT12239	
31	30	NT12538	
31	31	NT12272	
31	32	NT12600	
31	33	NT12238	
31	34	NT12537	
31	35	NT12252	
31	36	NT12551	
31	37	NT12237	
31	38	NT12536	
31	39	NT12617	
31	40	NT12560	
31	41	NT12236	
31	42	NT12535	
31	43	NT12278	
31	44	NT12534	
31	45	NT12235	
31	46	NT12534	
31	47	NT12256	
31	48	NT12536	
32	1	NT12246	
32	2	NT12545	
32	3	NT12275	
32	4	NT12553	
32	5	NT12245	
32	6	NT12544	
32	7	NT12460	
32	8	NT12593	
32	9	NT12244	
32	10	NT12543	
32	11	NT12257	
32	12	NT12038	
32	13	NT12243	
32	14	NT12542	
32	15	NT12025	
32	16	NT12037	
32	17	NT12242	
32	18	NT12541	
32	19	NT12269	
32	20	NT12036	
32	21	NT12241	
32	22	NT12540	
32	23	NT12260	
32	24	NT12579	
32	25	NT12240	
32	26	NT12539	
32	27	NT12284	
32	28	NT12582	
32	29	NT12239	
32	30	NT12538	
32	31	NT12272	
32	32	NT12600	
32	33	NT12238	
32	34	NT12537	
32	35	NT12252	
32	36	NT12551	
32	37	NT12237	
32	38	NT12536	
32	39	NT12617	
32	40	NT12560	
32	41	NT12236	
32	42	NT12535	
32	43	NT12278	
32	44	NT12534	
32	45	NT12235	
32	46	NT12534	
32	47	NT12256	
32	48	NT12536	
